%mcmc_id  interface Ic1            Ic2            CovMultResp1   CovMultResp2   lambda         phi            
60       NO_ID     1157.287767    1138.877071    0.8683420639   0.9823506141   1045.236471    1.425472593    
61       NO_ID     1127.999822    1264.075441    0.7837786922   0.9938349      1037.304693    1.364490723    
62       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
63       NO_ID     1213.026163    1269.829772    0.9064242011   1.204584164    1105.236102    1.395332287    
64       NO_ID     1157.287767    1138.877071    0.8683420639   0.9823506141   1045.236471    1.425472593    
65       NO_ID     1127.999822    1264.075441    0.7837786922   0.9938349      1037.304693    1.364490723    
66       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
67       NO_ID     1198.797627    1330.653076    0.8653420071   1.210163407    1100.900294    1.368806206    
68       NO_ID     1157.287767    1138.877071    0.8683420639   0.9823506141   1045.236471    1.425472593    
69       NO_ID     1127.999822    1264.075441    0.7837786922   0.9938349      1037.304693    1.364490723    
70       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
71       NO_ID     1227.253183    1303.96758     0.9455185813   1.142601565    1120.452074    1.388451335    
72       NO_ID     1157.287767    1138.877071    0.8683420639   0.9823506141   1045.236471    1.425472593    
73       NO_ID     1161.990104    1344.278963    0.8212722379   1.07168729     1072.757131    1.351205474    
74       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
75       NO_ID     1241.480203    1338.105388    0.984612962    1.080618966    1135.600104    1.381955788    
76       NO_ID     1212.966062    1161.25542     0.9590735126   0.982350614    1090.831178    1.439955458    
77       NO_ID     1161.990104    1344.278963    0.8212722376   1.07168729     1072.757131    1.351205474    
78       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
79       NO_ID     1241.480203    1338.105388    0.984612962    1.080618966    1135.600104    1.381955788    
80       NO_ID     1212.966062    1161.25542     0.9590735126   0.982350614    1090.831178    1.439955458    
81       NO_ID     1161.990104    1344.278963    0.8212722376   1.07168729     1072.757131    1.351205474    
82       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
83       NO_ID     1241.480203    1338.105388    0.984612962    1.080618966    1135.600104    1.381955788    
84       NO_ID     1188.875225    1293.68557     0.9590735126   0.9823506139   1088.97929     1.377528609    
85       NO_ID     1161.990104    1344.278963    0.8212722376   1.07168729     1072.757131    1.351205474    
86       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
87       NO_ID     1241.480203    1338.105388    0.984612962    1.080618966    1135.600104    1.381955788    
88       NO_ID     1188.875225    1293.68557     0.9590735126   0.9823506139   1088.97929     1.377528609    
89       NO_ID     1161.990104    1344.278963    0.8212722376   1.07168729     1072.757131    1.351205474    
90       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
91       NO_ID     1241.480203    1338.105388    0.984612962    1.080618966    1135.600104    1.381955788    
92       NO_ID     1188.875225    1293.68557     0.9590735126   0.9823506139   1088.97929     1.377528609    
93       NO_ID     1161.990104    1344.278963    0.8212722376   1.07168729     1072.757131    1.351205474    
94       NO_ID     1186.57259     1209.146156    0.9488137312   0.8547659584   1077.100227    1.408145123    
95       NO_ID     1241.480203    1338.105388    0.984612962    1.080618966    1135.600104    1.381955788    
96       NO_ID     1188.875225    1293.68557     0.9590735126   0.9823506139   1088.97929     1.377528609    
97       NO_ID     1161.990104    1344.278963    0.8212722376   1.07168729     1072.757131    1.351205474    
98       NO_ID     1199.067694    1255.305043    0.8942752001   0.9459073826   1092.559727    1.395261549    
99       NO_ID     1241.480203    1338.105388    0.9846129622   1.080618966    1135.600104    1.381955788    
100      NO_ID     1188.875225    1293.68557     0.9590735126   0.9823506139   1088.97929     1.377528609    
