%eval_id  interface Ic1            Ic2            lambda         phi            lambda         phi            lambda         phi            lambda         phi            lambda         phi            
32       NO_ID     1268.417089    845.687652     38.23113683    0.1593569893   -74.66886317   0.4493569893   -35.94886317   0.3093569893   61.03113683    0.1893569893   10.75113683    0.3393569893   
33       NO_ID     1261.935733    859.8399422    38.23810983    0.140529706    -74.66189017   0.430529706    -35.94189017   0.290529706    61.03810983    0.170529706    10.75810983    0.320529706    
34       NO_ID     1255.774451    874.054355     38.24498234    0.122631082    -74.65501766   0.412631082    -35.93501766   0.272631082    61.04498234    0.152631082    10.76498234    0.302631082    
35       NO_ID     1249.911997    888.3250937    38.25137804    0.1056009023   -74.64862196   0.3956009023   -35.92862196   0.2556009023   61.05137804    0.1356009023   10.77137804    0.2856009023   
36       NO_ID     1244.329146    902.6470172    38.25724011    0.08938346362  -74.64275989   0.3793834636   -35.92275989   0.2393834636   61.05724011    0.1193834636   10.77724011    0.2693834636   
37       NO_ID     1239.007962    917.0154699    38.26251362    0.07392705844  -74.63748638   0.3639270584   -35.91748638   0.2239270584   61.06251362    0.1039270584   10.78251362    0.2539270584   
38       NO_ID     1233.933097    931.4264657    38.26802567    0.05918423747  -74.63197433   0.3491842375   -35.91197433   0.2091842375   61.06802567    0.08918423747  10.78802567    0.2391842375   
39       NO_ID     1229.088261    945.8760589    38.27316343    0.04511010124  -74.62683657   0.3351101012   -35.90683657   0.1951101012   61.07316343    0.07511010124  10.79316343    0.2251101012   
40       NO_ID     1224.4582      960.360672     38.27708867    0.03166290094  -74.62291133   0.3216629009   -35.90291133   0.1816629009   61.07708867    0.06166290094  10.79708867    0.2116629009   
41       NO_ID     1220.032393    974.8776511    38.28184043    0.01880556033  -74.61815957   0.3088055603   -35.89815957   0.1688055603   61.08184043    0.04880556033  10.80184043    0.1988055603   
42       NO_ID     1215.796844    989.4239325    38.28608       0.006501812059 -74.61392      0.2965018121   -35.89392      0.1565018121   61.08608       0.03650181206  10.80608       0.1865018121   
43       NO_ID     1211.739862    1003.996953    38.28958346    -0.005281486689 -74.61041654   0.2847185133   -35.89041654   0.1447185133   61.08958346    0.02471851331  10.80958346    0.1747185133   
44       NO_ID     1207.851212    1018.594487    38.29255648    -0.01657478081 -74.60744352   0.2734252192   -35.88744352   0.1334252192   61.09255648    0.01342521919  10.81255648    0.1634252192   
45       NO_ID     1204.122709    1033.214705    38.29626864    -0.027405782   -74.60373136   0.262594218    -35.88373136   0.122594218    61.09626864    0.002594218003 10.81626864    0.152594218    
46       NO_ID     1200.543122    1047.855441    38.29904259    -0.03780183417 -74.60095741   0.2521981658   -35.88095741   0.1121981658   61.09904259    -0.007801834166 10.81904259    0.1421981658   
47       NO_ID     1197.104854    1062.515127    38.30161338    -0.04778718286 -74.59838662   0.2422128171   -35.87838662   0.1022128171   61.10161338    -0.01778718286 10.82161338    0.1322128171   
